"","source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"13485","Early promyelocytes","Non-classical monocytes","HLA-C","LILRB2",0.0752556282349933,16566.9,0.00721925417430278,7880,1.38116258442495,3577,0.236629173399317,36159,0.961770462850625,9216,0,26002.5
"13486","NK resident","CD8+CD103+ tissue resident memory T cells","HMGB1","CXCR4",0.0752600826505276,23389.9,0.00120103114180286,45149,0.517201643514448,23128,0.504321037066678,20613,0.976288474580868,2057,0,26002.5
"13487","CD69+PD-1+ memory CD4+ T cells","CD8+ naive T cells","HLA-B","CD3G",0.0752845488789128,20153.3,0.00363257071849342,18455,0.377373254235067,32597,0.573656534622267,17766,0.967956932736335,5946,0,26002.5
"13488","Nonswitched memory B cells","CD8+CD103+ tissue resident memory T cells","HLA-A","CD8A",0.0752960973600812,22369.1,0.00430807365386297,15292,0.377368612360994,32598,0.401962427965968,25813,0.955814282478119,12140,0,26002.5
"13489","GammaDelta T cells","Nonswitched memory B cells","TGFB1","CXCR4",0.0752960973600812,22984.1,0.00190262178486019,32598,0.418327881145263,29542,0.744899684657653,12190,0.95057533007957,14588,0,26002.5
"13490","Plasmacytoid dendritic cells","Early promyelocytes","APP","NOTCH2",0.0753013614145491,15237.5,0.00648300713036581,9218,2.07064375612102,739,1.30413060595716,3452,0.89716090302235,36776,0,26002.5
"13491","Conventional dendritic cell 2","CD8+ central memory T cells","HLA-DQA2","LAG3",0.0753242344115078,18909.1,0.0224354494352054,1306,0.971377953597946,8249,0.875968287403828,9219,0.86166873845868,49769,0,26002.5
"13492","CD8+CD103+ tissue resident memory T cells","Classical Monocytes","ANXA2","TLR2",0.0753455721103755,23073.1,0.00702997324279253,8212,0.603082773304636,18680,0.562371267154281,18232,0.877682647255729,44239,0,26002.5
"13493","Conventional dendritic cell 2","Nonswitched memory B cells","TNFSF13B","TNFRSF13B",0.0753471116802523,16517.5,0.0156874193285447,2337,1.16873861290836,5417,0.875955177578917,9220,0.889932566727859,39611,0,26002.5
"13494","Conventional dendritic cell 1","CD8+CD103+ tissue resident memory T cells","MIF","CD74_CXCR4",0.0753547724585616,28112.7,0.000963827617507196,51000,0.50791340195295,23668,0.226890245599526,36842,0.973968190181605,3051,0,26002.5
"13495","Megakaryocyte progenitors","Class switched memory B cells","TGFB1","ITGB1",0.0754232242145509,25426.5,0.00257852986795898,25494,0.387395947359109,31809,0.654401401852451,14852,0.916089726804676,28975,0,26002.5
"13496","Conventional dendritic cell 1","CD8+ effector memory T cells","TGFB1","TGFBR3",0.0754238302622655,30898.7,0.0044436868066496,14767,0.408446213755423,30256,0.340964804715788,29401,0.848586853577396,54067,0,26002.5
"13497","Conventional dendritic cell 1","Conventional dendritic cell 2","PTPN6","CLEC12A",0.0754364370776023,21379.3,0.00496495328044488,12964,0.687518274092119,15332,0.550608768483695,18686,0.904152860864217,33912,0,26002.5
"13498","Pre-B cells","Classical Monocytes","APP","LRP1",0.0754515888169613,23710.3,0.0100903129434308,4837,0.743101858933604,13498,0.550569165834344,18687,0.8434930924455,55527,0,26002.5
"13499","Mature naive B cells","CD8+ central memory T cells","CLEC2D","KLRB1",0.0754579249581654,22414.3,0.00289745326630113,23017,0.377158927732711,32612,0.801240220675533,10786,0.938464178085644,19654,0,26002.5
"13500","Conventional dendritic cell 2","HSCs & MPPs","AGTRAP","RACK1",0.0754694947105138,21630.3,0.00190094636969271,32613,0.543442053204386,21609,0.64082036524291,15280,0.954737058825472,12647,0,26002.5
"13501","GammaDelta T cells","GammaDelta T cells","CD99","PILRB",0.0754810658819849,26540.7,0.00202420251848658,31100,0.443454971792308,27801,0.643877622138232,15186,0.907404939048095,32614,0,26002.5
"13502","NK resident","Erythro-myeloid progenitors","AGTRAP","RACK1",0.0754810658819849,21624.3,0.00190094325734296,32614,0.486323799913813,24961,0.757154485300732,11896,0.954737023448912,12648,0,26002.5
"13503","Conventional dendritic cell 1","Myelocytes","HLA-A","APLP2",0.0754926384727091,22877.5,0.001900879943327,32615,0.540122270159832,21807,0.367581440309365,27792,0.96751722020395,6171,0,26002.5
"13504","Classical Monocytes","Non-classical monocytes","LGALS9","LRP1",0.0754970570296534,23776.9,0.00979297597546764,5052,0.657528659204457,16495,0.550514278543324,18690,0.852954773556675,52645,0,26002.5
"13505","Class switched memory B cells","Conventional dendritic cell 2","HLA-DMB","CD4",0.0755073721923737,15598.3,0.00864246041461804,6064,0.915686030051182,9227,0.925771168529498,8312,0.917474020263061,28386,0,26002.5
"13506","Non-classical monocytes","Early promyelocytes","PTPN6","CLEC12A",0.0755073721923737,16548.7,0.00647824603943986,9227,0.926945285930447,9006,0.882131002425475,9113,0.915077273824996,29395,0,26002.5
"13507","CD8+ effector memory T cells","Early erythroid progenitor","SPON2","ITGB1",0.0755157879124396,27544.9,0.00292711662380374,22821,0.406647391310591,30397,0.400645904722892,25887,0.907403442025706,32617,0,26002.5
"13508","NK resident","Plasmacytoid dendritic cells","TGFB1","CXCR4",0.0755273647617069,25388.7,0.00191316391709493,32450,0.37705591131105,32618,0.487551238029197,21362,0.950704968979934,14511,0,26002.5
"13509","Plasma cells","CD8+ central memory T cells","B2M","KLRD1",0.0755273647617069,19762.9,0.00190055306360663,32618,0.392197803391812,31455,1.13529950691835,5205,0.972878578783742,3534,0,26002.5
"13510","Late erythroid progenitor","CD8+ effector memory T cells","ICAM4","ITGB1",0.075542544737935,24184.7,0.00485570531295297,13297,0.60280351332901,18693,0.627233640681048,15796,0.869468269007027,47135,0,26002.5
"13511","Erythro-myeloid progenitors","Early promyelocytes","TIMP3","CD44",0.0755443147817266,18770.3,0.0132965256063513,3055,1.95454452067752,955,0.258549212330002,34675,0.915635874836079,29164,0,26002.5
"13512","Conventional dendritic cell 2","CD8+ effector memory T cells","VIM","CD44",0.0755505227196985,16257.7,0.00190036041944028,32620,0.740645567115433,13578,1.17890197544994,4721,0.97111911700061,4367,0,26002.5
"13513","NK exhausted","Erythro-myeloid progenitors","CALR","ITGA2B",0.0755728807100011,20582.7,0.00358999684032758,18695,0.989792466115151,7934,0.592597468105247,17056,0.905929151450973,33226,0,26002.5
"13514","CD4+ memory T cells","Erythro-myeloid progenitors","GNAI2","ADRA2A",0.0755761193706683,28349.1,0.00767324981456276,7207,1.65676161761287,1897,0.15873353127534,41544,0.803515670121286,65095,0,26002.5
"13515","Conventional dendritic cell 1","Lymphomyeloid prog","ARF6","SMAP1",0.0756084424676046,29164.1,0.0020036983497519,31331,0.475766592639044,25665,0.289924923600803,32625,0.913220638540366,30197,0,26002.5
"13516","CD8+ naive T cells","Others","CD48","CD244",0.0756200306787326,21414.3,0.00623116331803586,9731,0.542560821926076,21666,0.592869979585383,17046,0.907364921456174,32626,0,26002.5
"13517","Others","CD8+ effector memory T cells","ICAM3","ITGAL",0.075631620310681,26158.5,0.00267738872138803,24687,0.37694937668655,32627,0.629875019761331,15688,0.909376973707156,31788,0,26002.5
"13518","HSCs & MPPs","CD4+ memory T cells","MDK","SORL1",0.0756548038375614,16005.9,0.00797243500669564,6823,1.51192748811869,2685,0.757488188065565,11890,0.907358355442476,32629,0,26002.5
"13519","CD8+ central memory T cells","GammaDelta T cells","HLA-DPB1","LAG3",0.0756779930492914,26012.3,0.00424880776892601,15518,0.494951912172038,24432,0.307471188371393,31478,0.907355786389378,32631,0,26002.5
"13520","Late promyelocytes","Plasmacytoid dendritic cells","HLA-DPA1","CD4",0.0756943112942286,16918.9,0.00489375731509944,13178,0.855681438979227,10504,0.615139431640766,16207,0.940977545411089,18703,0,26002.5
"13521","Classical Monocytes","Early erythroid progenitor","HLA-B","CANX",0.0756943112942286,21501.3,0.00145616642855072,39752,0.60250678705279,18703,0.559814324166426,18332,0.970355713064401,4717,0,26002.5
"13522","Pro-B cells","Small pre-B cell","GNAI2","S1PR4",0.0757011879469163,25483.9,0.00225720222782676,28483,0.491492929191719,24655,0.631136478187819,15646,0.907354668118167,32633,0,26002.5
"13523","Pro-B cells","NK resident","LGALS9","CD47",0.0757011879469163,25341.7,0.00189937062643012,32633,0.528621345134922,22472,0.560333702249746,18306,0.920144025782095,27295,0,26002.5
"13524","Pre-B cells","Classical Monocytes","HSPA4","TLR4",0.0757094998734345,20881.1,0.0194399743199821,1649,0.87763708615109,9997,0.609891696441289,16402,0.860016526461457,50355,0,26002.5
"13525","Late promyelocytes","CD8+ central memory T cells","HLA-B","CD8A",0.0757094998734345,14918.3,0.00667535870253418,8834,0.704293249932731,14786,0.550274176098533,18704,0.967355885020901,6265,0,26002.5
"13526","Classical Monocytes","Immature B cells","SIRPA","CD47",0.0757398835378855,22803.3,0.00711478699231876,8048.5,0.602433960527504,18706.5,0.553016769803887,18598.5,0.88194001845958,42660.5,0,26002.5
"13527","Conventional dendritic cell 1","CD8+ effector memory T cells","IL1B","SIGIRR",0.0757511838324214,44415.9,0.00107868795658065,47995,0.176427751777036,49515,0.248546283630289,35358,0.813062156312134,63209,0,26002.5
"13528","Pre-B cells","Classical Monocytes","HMGB1","CXCR4",0.0757702758782197,21149.5,0.000790229183069806,55885,0.886857289430143,9773,0.854210230861108,9637,0.970928386742884,4450,0,26002.5
"13529","NK resident","Pre-B cells","MIF","CD74_CXCR4",0.07578154765984,21811.5,0.00118253389513456,45575,0.59119827040015,19207,0.613008942135996,16273,0.976438794887573,2000,0,26002.5
"13530","Myelocytes","NK exhausted","ITGB2","CD226",0.0758056353772144,20524.5,0.00646775837741712,9249,0.509648418742452,23554,0.786637796699486,11175,0.907340141153697,32642,0,26002.5
"13531","CD8+CD103+ tissue resident memory T cells","NK exhausted","ICAM2","ITGAL_ITGB2",0.0758172477600629,23502.9,0.00235151687506007,27560,0.567124005835886,20400,0.796599474193149,10909,0.907339224988344,32643,0,26002.5
"13532","Erythro-myeloid progenitors","HSCs & MPPs","MDK","SORL1",0.0758310865921265,20485.9,0.00602701105839976,10166,0.881962728342135,9893,0.550177600377483,18712,0.894912191078112,37656,0,26002.5
"13533","CD8+ central memory T cells","CD69+PD-1+ memory CD4+ T cells","CD99","PILRB",0.0758404767950183,26903.3,0.00202071035930552,31139,0.452183888314724,27199,0.579550715011648,17531,0.907332374134357,32645,0,26002.5
"13534","Late promyelocytes","Conventional dendritic cell 2","MIF","CD74_CXCR4",0.0758514928579123,14988.1,0.00186398968283332,33147,0.914899569397319,9242,1.0833937069616,5910,0.981143118027644,639,0,26002.5
"13535","Megakaryocyte progenitors","Early erythroid progenitor","TGFB1","ITGB1",0.0758869519456248,28151.9,0.00252646306635944,25937,0.380440249220847,32340,0.377753204118145,27183,0.915302359789082,29297,0,26002.5
"13536","Conventional dendritic cell 2","Early promyelocytes","ARF6","SMAP1",0.0758869519456248,28880.5,0.00189774081639407,32649,0.455590205184464,26981,0.369439033050195,27683,0.91104352238792,31087,0,26002.5
"13537","NK exhausted","Lymphomyeloid prog","CALM1","INSR",0.0759101980633691,25880.1,0.0019101753604767,32486,0.533980674309838,22151,0.617732647176901,16110,0.907320534310177,32651,0,26002.5
"13538","Mature naive B cells","CD8+ central memory T cells","B2M","KLRD1",0.0759101980633691,24247.5,0.00189755960751773,32651,0.389897738788989,31623,0.373611266986934,27421,0.972857775203131,3540,0,26002.5
"13539","Megakaryocyte progenitors","Plasmacytoid dendritic cells","CCL5","CXCR3",0.0759204324567578,12924.3,0.0113162941755279,4021,1.11923029156704,5999,0.874345097076073,9245,0.93923506345446,19354,0,26002.5
"13540","Pre-B cells","Others","B2M","KLRC1",0.075956707388973,17937.5,0.00647763428353289,9229,0.706623522662721,14693,0.289500112089836,32655,0.965777537374343,7108,0,26002.5
"13541","Pre-B cells","Others","LGALS9","HAVCR2",0.0759680376615359,20471.9,0.00752974224526976,7418,0.870243629906505,10177,0.622528195200088,15944,0.881551748343006,42818,0,26002.5
"13542","Pre-B cells","Others","HLA-B","KIR2DL3",0.0759832653026494,20224.7,0.00780717978266119,7040,0.679518930130744,15644,0.261322468274481,34487,0.942814063315791,17950,0,26002.5
"13543","CD8+ naive T cells","CD8+ effector memory T cells","CLEC2D","KLRB1",0.0760497944299584,23450.9,0.00286175143180083,23266,0.376455516460038,32663,0.633758045137767,15550,0.938105206592859,19773,0,26002.5
"13544","Megakaryocyte progenitors","Early erythroid progenitor","TIMP1","CD63",0.0760497944299584,17373.5,0.00270931278437963,24454,0.774579540838227,12609,0.917318938811524,8469,0.948921022974246,15333,0,26002.5
"13545","Megakaryocyte progenitors","Early erythroid progenitor","F13A1","ITGA4",0.0760730804441841,14076.5,0.0134011573162903,3017,1.42441992092792,3260,0.839305576524505,9926,0.91801275031078,28177,0,26002.5
"13546","CD8+ central memory T cells","Classical Monocytes","HLA-DPA1","CD4",0.0760730804441841,29025.1,0.00222147009096517,28843,0.376435169162209,32665,0.361937204587609,28127,0.914831303115556,29488,0,26002.5
"13547","HSCs & MPPs","Plasmacytoid dendritic cells","TNFSF13B","HLA-DPB1",0.0760730804441841,18217.7,0.00189640348609623,32665,0.875850368082639,10035,1.00399372088674,7073,0.948983499426169,15313,0,26002.5
"13548","Conventional dendritic cell 1","CD8+ effector memory T cells","S100A8","ITGB2",0.0760785199940888,40719.1,0.00113156757997742,46750,0.275462671363516,40542,-0.588196629387778,69122,0.934571861841696,21179,0,26002.5
"13549","Plasmacytoid dendritic cells","CD8+ central memory T cells","HLA-DRB5","LAG3",0.0760814412708872,16299.9,0.011882161614129,3701,0.914553283998364,9252,0.946791898436447,7934,0.902512744414527,34610,0,26002.5
"13550","Late erythroid progenitor","Pre-pro-B cells","YBX1","NOTCH1",0.076084725590114,26898.1,0.00298946389994978,22381,0.450800405187045,27310,0.289316231255115,32666,0.92297613276293,26131,0,26002.5
"13551","Plasmacytoid dendritic cells","Pro-B cells","CALM2","MYLK",0.0760899196096456,14095.3,0.00640128964844036,9388,1.45193991915535,3062,0.704506411832873,13295,0.940906608190412,18729,0,26002.5
"13552","Conventional dendritic cell 1","Conventional dendritic cell 2","RETN","CAP1",0.0760963721620965,27399.3,0.00246122730093604,26507,0.430962504982595,28669,0.451234829052038,23151,0.907282846826292,32667,0,26002.5
"13553","Non-classical monocytes","Plasmacytoid dendritic cells","HLA-DMA","CD4",0.0761044596479863,14860.7,0.00676520605299566,8665,0.976760559161183,8152,0.873530774167488,9253,0.932033739630868,22231,0,26002.5
"13554","Plasma cells","CD4+ naive T cells","B2M","CD3G",0.0761080201602627,17317.1,0.00363254600325109,18456,0.376384054666269,32668,1.0029281919892,7097,0.975546019358438,2362,0,26002.5
"13555","CD4+ memory T cells","Conventional dendritic cell 2","B2M","LILRB1",0.0761429727131727,26572.7,0.00189609711515438,32671,0.430266764397087,28716,0.388695940744488,26562,0.940373772549925,18912,0,26002.5
"13556","Immature B cells","Classical Monocytes","HMGB1","TLR2",0.0761509127298132,16525.3,0.00762651923042901,7278,0.772536724964053,12672,0.569534215947327,17941,0.940900892248404,18733,0,26002.5
"13557","Pro-B cells","GammaDelta T cells","CD99","PILRB",0.0761662815484323,26667.1,0.00201791732959166,31182,0.441530180676621,27927,0.633687418157977,15551,0.907274209554933,32673,0,26002.5
"13558","Pre-B cells","Others","BAG6","NCR3",0.0761814223313152,19032.5,0.00854283143046941,6173,0.834114937868104,11041,0.591179030759071,17107,0.901947091559817,34839,0,26002.5
"13559","NK resident","Early erythroid progenitor","TGFB1","ITGB1",0.0761895960915703,27929.9,0.00250421702871656,26130,0.376278161219586,32675,0.40922091286819,25400,0.914958910754206,29442,0,26002.5
"13560","CD4+ memory T cells","Conventional dendritic cell 1","HLA-B","LILRA1",0.076212916343635,28226.5,0.002597212671469,25350,0.396281319850022,31154,0.289129933303913,32677,0.923408223739148,25949,0,26002.5
"13561","CD4+ memory T cells","Classical Monocytes","PKM","CD44",0.0762245786108425,20860.9,0.00189567389871937,32678,0.528584611025713,22475,0.83167519304406,10092,0.953899275141731,13057,0,26002.5
"13562","CD8+CD103+ tissue resident memory T cells","Early erythroid progenitor","CALM1","INSR",0.0762479074282629,28254.1,0.00190712823162843,32527,0.469973612150416,26037,0.434366751107152,24024,0.907253388382596,32680,0,26002.5
"13563","CD8+ effector memory T cells","NK exhausted","CD48","CD244",0.0762595739787381,21756.7,0.00621431318182429,9775,0.526884569184731,22567,0.57380390142786,17758,0.907251056746903,32681,0,26002.5
"13564","Conventional dendritic cell 1","Myelocytes","HLA-DQB1","CD4",0.0762712419572313,21783.9,0.00326633630065329,20592,0.622430293197232,17879,0.763622503105304,11764,0.907250096592471,32682,0,26002.5
"13565","CD8+ central memory T cells","CD4+ memory T cells","TGFB1","ITGB1",0.0762712419572313,26160.1,0.00248147008361672,26320,0.37618865069202,32682,0.615246669902412,16205,0.9146032354371,29591,0,26002.5
"13566","NK exhausted","Eosinophil-basophil-mast cell progenitors","SPON2","ITGB1",0.0762829113638737,18047.5,0.00291618592943928,22891,1.29151672847306,4323,1.21173419915573,4338,0.907246146587805,32683,0,26002.5
"13567","Conventional dendritic cell 1","Plasmacytoid dendritic cell progenitors","LGALS9","CD44",0.0762945821987962,26102.9,0.00225818153859403,28468,0.52240085766025,22823,0.289095715352527,32684,0.9360897425886,20537,0,26002.5
"13568","Conventional dendritic cell 2","Erythro-myeloid progenitors","ARF6","SMAP1",0.0762945821987962,28695.9,0.00189533601447996,32684,0.455211732639601,27009,0.386727330302097,26677,0.910992127774043,31107,0,26002.5
"13569","Mature naive B cells","Conventional dendritic cell 1","LY86","CD180",0.0763035477127107,25941.3,0.0069536850794791,8360,0.660515874304913,16375,0.54939119224213,18743,0.825768416279199,60226,0,26002.5
"13570","Megakaryocyte progenitors","Early erythroid progenitor","MDK","NCL",0.0763062544621302,15639.3,0.00400955622811027,16546,1.12417045701894,5942,0.959943283138831,7734,0.932724966838942,21972,0,26002.5
"13571","Others","CD8+ naive T cells","SELPLG","SELL",0.0763062544621302,26931.5,0.00251272069205746,26049,0.376135709685344,32685,0.544178797147913,18945,0.911314175793076,30976,0,26002.5
"13572","Non-classical monocytes","Late promyelocytes","PTPN6","CLEC12A",0.076311817681807,16367.3,0.00646412373051762,9262,0.92619185181006,9023,0.935839954799286,8122,0.914992439721445,29427,0,26002.5
"13573","Small pre-B cell","NK resident","CLEC2B","KLRF1",0.0763341008088922,12089.1,0.0060780189430907,10058,1.40625436940982,3390,1.47688043512602,2250,0.940867443392344,18745,0,26002.5
"13574","Erythro-myeloid progenitors","Conventional dendritic cell 2","GDF11","ACTR2",0.0763341008088922,24006.9,0.00358144115612262,18745,0.630794003577764,17546,0.560464397545869,18298,0.890386707061152,39443,0,26002.5
"13575","HSCs & MPPs","NK exhausted","B2M","CD247",0.0763412798239113,18621.3,0.00395091294129118,16824,0.658089428413601,16464,0.289026293543567,32688,0.979224360194333,1128,0,26002.5
